number,SameDayTime-case_avg,SameDayTime-case_avg_id,variant_id,TimeSincePreviousEvent-case_avg_id,Duration_id,TimeSinceCaseStarted-case_avg_id,Weekday-case_avg
INC0001123,50620,14,10,0,0,0,2
INC0001124,38400,10,1,0,0,0,2
INC0001125,49320,13,4,0,0,0,2
INC0001126,40068,11,6,0,0,0,2
INC0001127,50422,14,566,1,3,3,2
INC0001128,43791,12,21,0,0,0,2
INC0001129,40440,11,1,0,0,0,2
INC0001130,48560,13,0,1,1,1,3
INC0001131,46609,12,1396,0,1,0,2
INC0001132,40880,11,0,3,3,3,2
INC0001133,56775,15,238,0,0,0,2
INC0001134,32117,8,21,0,0,0,3
INC0001135,53100,14,0,4,4,4,2
INC0001136,62640,17,5,5,7,8,0
INC0001137,43660,12,105,0,0,0,2
INC0001138,47057,13,75,0,1,0,2
INC0001139,42740,11,11,0,0,0,2
INC0001140,39185,10,1397,0,2,1,0
INC0001141,21990,6,3,0,0,0,3
INC0001142,51528,14,33,1,2,2,1
INC0001144,45630,12,676,0,1,0,4
INC0001146,39180,10,93,0,0,0,2
INC0001147,52500,14,30,0,0,0,2
INC0001149,49950,13,20,3,4,4,2
INC0001150,48043,13,21,0,1,1,2
INC0001151,41520,11,2,0,0,0,0
INC0001152,49768,13,1389,0,1,0,2
INC0001153,45210,12,5,1,2,2,0
INC0001154,43956,12,1398,0,1,0,3
INC0001155,35480,9,483,1,3,3,2
INC0001156,38025,10,5,1,1,1,2
INC0001158,48680,13,0,2,2,2,2
INC0001160,46480,12,0,2,2,2,2
INC0001162,51340,14,0,4,4,5,2
INC0001165,49757,13,1400,6,15,13,1
INC0001166,56415,15,36,0,0,0,2
INC0001168,46939,13,1401,0,1,0,2
INC0001169,35708,9,49,0,0,0,3
INC0001170,43340,12,18,1,2,1,2
INC0001172,40444,11,1402,0,1,0,2
INC0001173,41532,11,23,0,0,0,2
INC0001176,42000,11,2,0,0,0,0
INC0001177,37380,10,20,3,4,4,2
INC0001178,40056,11,42,2,4,4,2
INC0001180,47537,13,1423,0,1,0,4
INC0001181,49200,13,0,2,2,2,2
INC0001182,51411,14,79,0,0,0,2
INC0001183,39400,10,14,0,1,0,1
INC0001184,35430,9,5,1,1,1,0
INC0001186,39429,10,79,0,1,0,1
INC0001188,49827,13,68,0,1,0,2
INC0001190,45069,12,90,1,4,4,0
INC0001197,52983,14,560,0,1,0,1
INC0001198,47460,13,580,0,0,0,2
INC0001199,43267,12,553,0,1,0,1
INC0001201,44364,12,42,1,2,2,2
INC0001202,41490,11,38,0,1,0,3
INC0001209,34005,9,5,2,3,2,5
INC0001210,47255,13,1424,0,1,0,4
INC0001214,42720,11,5,2,3,4,0
INC0001215,49716,13,9,0,1,0,2
INC0001217,48810,13,1425,0,1,0,4
INC0001218,41074,11,21,0,1,0,3
INC0001219,45309,12,1445,0,1,0,0
INC0001220,47083,13,26,0,0,0,2
INC0001221,43380,12,1447,0,1,0,2
INC0001222,38052,10,42,0,0,0,2
INC0001225,48624,13,30,0,0,0,2
INC0001226,42864,11,6,0,0,0,3
INC0001227,49870,13,1429,0,1,0,4
INC0001228,50220,13,1,0,0,0,1
INC0001229,36990,10,95,0,1,0,3
INC0001230,40700,11,104,0,1,0,0
INC0001231,47880,13,360,0,1,0,2
INC0001233,56760,15,18,0,1,0,1
INC0001234,46346,12,1399,0,0,0,2
INC0001235,49396,13,432,0,1,0,0
INC0001236,47175,13,17,0,0,0,2
INC0001237,42993,11,1430,0,1,1,4
INC0001238,45888,12,6,0,1,0,2
INC0001239,53049,14,198,0,1,1,2
INC0001241,44520,12,1,0,0,0,2
INC0001242,51000,14,45,0,1,0,2
INC0001244,38100,10,0,3,3,3,2
INC0001245,59660,16,1442,0,1,0,2
INC0001247,42460,11,0,0,0,0,1
INC0001248,48100,13,664,0,1,1,2
INC0001249,45850,12,43,0,1,0,3
INC0001251,40040,11,103,0,0,0,3
INC0001252,37277,10,15,2,4,1,2
INC0001253,49095,13,16,0,0,0,2
INC0001254,40636,11,245,0,1,1,2
INC0001257,48840,13,1011,0,3,1,2
INC0001258,50215,13,284,0,1,0,4
INC0001259,46564,12,1012,0,5,3,4
INC0001261,47070,13,63,0,1,1,2
INC0001262,48472,13,47,0,1,0,2
INC0001263,50152,13,1013,0,1,0,2
INC0001264,43305,12,49,0,0,0,2
INC0001265,49670,13,10,0,0,0,3
INC0001266,43584,12,7,0,0,0,3
INC0001267,46693,12,132,0,1,0,3
INC0001268,43674,12,1014,1,8,7,2
INC0001269,45780,12,1,0,0,0,2
INC0001270,49530,13,1015,0,1,0,2
INC0001271,48240,13,1016,0,1,0,2
INC0001274,52820,14,14,0,1,0,2
INC0001275,47910,13,2,0,0,0,0
INC0001277,42490,11,50,0,1,0,2
INC0001278,50200,13,14,0,1,0,3
INC0001279,42485,11,506,0,1,0,2
INC0001280,43340,12,54,0,1,0,0
INC0001281,43234,12,319,0,0,0,2
INC0001282,42673,11,223,0,1,1,3
INC0001283,48912,13,9,0,0,0,2
INC0001285,36606,10,191,0,0,0,4
INC0001287,44554,12,1017,4,9,7,2
INC0001288,51420,14,29,0,0,0,2
INC0001289,48276,13,6,0,0,0,2
INC0001290,51885,14,5,0,0,0,2
INC0001292,54480,15,484,0,0,0,2
INC0001293,52810,14,18,0,1,0,2
INC0001294,48750,13,2,0,0,0,0
INC0001295,48380,13,1,0,0,0,2
INC0001297,26025,7,3,0,0,0,3
INC0001298,48960,13,2,0,0,0,0
INC0001299,50700,14,13,0,0,0,2
INC0001301,50321,13,366,0,1,0,2
INC0001302,44914,12,1010,0,1,0,1
INC0001303,51950,14,10,0,1,0,4
INC0001304,40440,11,282,1,3,1,3
INC0001306,55815,15,36,0,1,0,4
INC0001307,49740,13,0,2,2,2,2
INC0001308,49740,13,2,0,0,0,0
INC0001309,37720,10,0,3,3,3,0
INC0001310,58356,16,6,0,0,0,2
INC0001311,35280,9,0,4,4,4,0
INC0001312,47415,13,1000,1,3,3,2
INC0001313,51768,14,9,0,1,1,1
INC0001314,44670,12,20,3,4,4,2
INC0001315,49970,13,13,0,0,0,2
INC0001317,55956,15,6,0,0,0,4
INC0001318,51920,14,14,0,0,0,2
INC0001319,46237,12,999,0,1,1,2
INC0001320,49035,13,5,0,1,1,3
INC0001321,50120,13,0,2,2,2,2
INC0001322,57672,16,9,0,0,0,2
INC0001323,51180,14,501,0,1,1,4
INC0001325,38180,10,0,3,3,3,0
INC0001326,51960,14,6,0,0,0,2
INC0001327,47820,13,5,2,3,4,0
INC0001328,51129,14,90,1,4,5,0
INC0001329,46560,12,33,2,4,5,0
INC0001330,55517,15,79,0,0,0,4
INC0001331,49430,13,35,0,0,0,4
INC0001332,50060,13,0,2,2,2,2
INC0001333,56660,15,0,0,0,0,1
INC0001334,44560,12,0,2,2,2,2
INC0001335,52230,14,2,0,0,0,0
INC0001336,57960,16,154,0,0,0,2
INC0001337,48338,13,155,1,4,5,1
INC0001338,42283,11,489,0,0,0,4
INC0001339,51200,14,103,0,1,0,1
INC0001340,40880,11,0,1,1,1,1
INC0001341,53494,14,998,0,1,0,2
INC0001342,48938,13,485,0,0,0,2
INC0001344,52410,14,2,0,0,0,0
INC0001347,44475,12,16,0,0,0,2
INC0001348,41271,11,981,2,10,4,2
INC0001349,48314,13,982,3,19,12,4
INC0001350,35288,9,29,0,1,0,3
INC0001351,56842,15,983,0,1,0,4
INC0001352,45675,12,4,1,1,1,2
INC0001353,45984,12,9,0,0,0,4
INC0001356,60030,16,20,0,1,0,3
INC0001357,43060,11,1,0,0,0,1
INC0001358,51795,14,136,0,1,0,2
INC0001359,55290,15,3,0,0,0,2
INC0001360,52995,14,3,0,0,0,2
INC0001361,43180,11,0,0,0,0,1
INC0001362,43380,12,4,0,0,0,2
INC0001363,51990,14,16,0,1,0,2
INC0001364,56357,15,984,0,1,0,2
INC0001365,43340,12,1,0,0,0,1
INC0001366,45360,12,985,2,4,3,2
INC0001368,57660,16,69,0,0,0,2
INC0001369,51600,14,0,1,1,0,3
INC0001370,46770,12,4,1,1,1,2
INC0001373,43440,12,0,0,0,0,2
INC0001374,46732,12,300,1,5,5,0
INC0001375,52095,14,143,0,1,0,2
INC0001376,42825,11,20,5,7,6,2
INC0001377,52710,14,20,0,1,0,2
INC0001378,55920,15,1,0,0,0,1
INC0001380,58788,16,986,0,2,0,0
INC0001381,57612,16,9,4,7,6,0
INC0001382,55360,15,1,0,0,0,2
INC0001385,58440,16,1,0,0,0,2
INC0001386,56184,15,19,1,2,1,2
INC0001387,55240,15,0,0,0,0,2
INC0001389,58050,16,4,0,1,0,2
INC0001390,52968,14,9,0,0,0,4
INC0001391,54885,15,3,0,0,0,2
INC0001392,52065,14,726,0,1,0,0
INC0001393,47289,13,169,2,4,1,1
INC0001394,42885,11,5,0,0,0,2
INC0001395,60000,16,568,0,1,0,2
INC0001396,44460,12,37,0,0,0,2
INC0001397,59600,16,1009,0,1,0,1
INC0001399,60090,16,4,0,1,0,2
INC0001400,47447,13,1001,0,1,0,0
INC0001401,49283,13,1008,3,15,16,0
INC0001402,44480,12,479,0,0,0,2
INC0001404,57192,15,118,0,1,0,2
INC0001405,57368,15,46,0,0,0,2
INC0001406,49610,13,188,0,1,1,1
INC0001407,58080,16,0,0,0,0,2
INC0001408,57850,16,13,0,0,0,2
INC0001409,43170,11,5,0,0,0,2
INC0001410,55665,15,5,0,0,0,2
INC0001412,44340,12,101,0,0,0,3
INC0001413,41460,11,0,0,0,0,1
INC0001415,54380,15,0,1,1,1,0
INC0001417,72400,20,1,0,0,0,2
INC0001418,56064,15,1007,0,0,0,4
INC0001419,51455,14,1433,3,12,7,1
INC0001422,68614,19,21,0,1,0,6
INC0001426,59310,16,18,0,0,0,2
INC0001427,51927,14,1426,0,0,0,2
INC0001428,53610,14,20,3,5,4,1
INC0001429,61210,17,53,0,0,0,2
INC0001430,57930,16,53,0,0,0,2
INC0001431,45022,12,1434,0,1,1,3
INC0001433,49410,13,20,1,1,1,2
INC0001434,64010,17,10,0,0,0,2
INC0001436,45120,12,4,0,0,0,3
INC0001438,44912,12,1436,0,1,0,3
INC0001442,53351,14,1437,0,1,0,1
INC0001445,39078,10,1438,0,0,0,1
INC0001446,48516,13,1439,0,1,0,2
INC0001448,54033,15,1440,0,0,0,2
INC0001449,39980,11,1,0,0,0,1
INC0001451,51392,14,1432,0,1,0,2
INC0001452,41897,11,1441,0,1,0,2
INC0001453,50850,14,38,1,2,2,0
INC0001456,55140,15,48,0,1,0,0
INC0001457,49643,13,1303,0,0,0,3
INC0001459,61540,17,1,0,0,0,2
INC0001460,46791,12,277,0,1,0,0
INC0001462,56610,15,1222,0,1,0,0
INC0001464,58455,16,4,0,0,0,2
INC0001465,57192,15,30,0,1,0,2
INC0001468,54040,15,1,1,1,0,0
INC0001471,54074,15,1083,0,1,0,1
INC0001472,50120,13,666,0,1,1,0
INC0001473,44895,12,20,3,4,5,0
INC0001474,43749,12,21,0,0,0,2
INC0001475,41794,11,15,0,0,0,4
INC0001476,57518,15,295,0,1,0,2
INC0001477,56507,15,1220,0,0,0,2
INC0001478,50692,14,1002,0,1,0,2
INC0001479,42771,11,1004,0,1,0,2
INC0001480,49514,13,1005,0,1,1,1
INC0001481,51710,14,10,0,1,0,1
INC0001482,52183,14,90,1,4,2,2
INC0001483,43328,12,1006,0,1,0,3
INC0001484,55610,15,112,0,0,0,3
INC0001486,54880,15,910,0,1,0,1
INC0001487,60120,16,4,0,0,0,2
INC0001488,48588,13,7,0,0,0,2
INC0001490,50580,14,0,0,0,0,1
INC0001491,46240,12,0,2,2,2,2
INC0001492,76260,21,6,0,0,0,4
INC0001493,34040,9,14,0,0,0,3
INC0001494,55890,15,11,0,1,1,1
INC0001495,62160,17,660,0,0,0,2
INC0001496,57480,15,1431,0,1,0,4
INC0001498,60700,16,0,2,2,2,0
INC0001500,45180,12,4,0,0,0,3
INC0001501,42240,11,20,3,4,4,2
INC0001502,52188,14,8,0,0,0,2
INC0001505,62370,17,4,0,0,0,2
INC0001508,46449,12,907,1,4,3,0
INC0001510,58954,16,79,0,0,0,2
INC0001512,62085,17,4,0,0,0,2
INC0001514,60990,16,17,0,1,0,0
INC0001515,47325,13,4,0,0,0,3
INC0001516,62250,17,20,0,1,0,2
INC0001517,50437,14,956,0,1,0,2
INC0001518,49236,13,73,0,1,0,0
INC0001519,44440,12,63,0,1,0,3
INC0001522,42873,11,1184,0,1,0,2
INC0001524,52332,14,30,0,1,0,2
INC0001526,62620,17,1,0,0,0,2
INC0001528,62964,17,244,0,1,0,2
INC0001529,59434,16,1185,0,1,0,3
INC0001532,46790,12,1186,0,0,0,4
INC0001533,37680,10,26,0,0,0,3
INC0001534,73560,20,31,0,0,0,2
INC0001535,63700,17,0,0,0,0,2
INC0001536,62865,17,4,0,0,0,3
INC0001537,47232,13,1187,0,0,0,3
INC0001539,54810,15,11,0,0,0,4
INC0001540,67128,18,23,0,0,0,3
INC0001542,73540,20,0,0,0,0,2
INC0001545,34873,9,161,0,0,0,3
INC0001547,38955,10,4,0,0,0,3
INC0001549,64290,17,2,0,0,0,0
INC0001552,49147,13,44,0,1,0,0
INC0001556,53647,14,65,0,1,0,1
INC0001557,45583,12,379,0,1,0,3
INC0001561,44168,12,36,0,1,0,3
INC0001563,54780,15,7,0,0,0,3
INC0001564,66870,18,2,0,0,0,0
INC0001566,46185,12,1188,0,1,0,2
INC0001567,50776,14,1189,0,1,0,2
INC0001568,67020,18,1,0,0,0,2
INC0001569,67380,18,2,0,0,0,0
INC0001570,51885,14,4,0,0,0,2
INC0001573,46063,12,1190,0,1,0,1
INC0001574,70755,19,3,0,0,0,2
INC0001577,71460,19,1,0,0,0,2
INC0001578,73000,20,1,0,0,0,2
INC0001579,73440,20,0,0,0,0,2
INC0001580,74660,20,1,0,0,0,2
INC0001582,55695,15,3,0,0,0,2
INC0001583,54078,15,275,0,1,0,4
INC0001587,59740,16,150,0,1,0,2
INC0001589,46388,12,1183,0,1,0,3
INC0001594,54510,15,5,0,0,0,3
INC0001595,49560,13,6,0,0,0,2
INC0001596,63825,17,17,0,1,0,0
INC0001599,7890,2,3,0,0,0,3
INC0001605,19580,5,10,0,0,0,3
INC0001609,8010,2,13,0,0,0,3
INC0001610,10600,2,1,0,0,0,3
INC0001616,18940,5,1,0,0,0,3
INC0001617,17610,4,4,0,0,0,3
INC0001621,35640,9,6,0,0,0,3
INC0001622,55900,15,65,0,1,0,1
INC0001625,40937,11,151,0,1,0,3
INC0001627,45600,12,8,0,0,0,4
INC0001628,30710,8,13,0,0,0,3
INC0001630,39972,11,1191,0,1,0,3
INC0001631,45030,12,49,0,0,0,4
INC0001632,36510,10,191,0,0,0,3
INC0001633,30030,8,4,0,0,0,3
INC0001634,30240,8,1,0,0,0,3
INC0001635,41780,11,1193,0,1,0,3
INC0001636,48559,13,560,0,5,2,4
INC0001640,49848,13,30,0,1,0,3
INC0001642,50265,13,3,0,0,0,3
INC0001643,56918,15,1194,0,1,0,3
INC0001644,42180,11,1195,0,0,0,3
INC0001647,38767,10,78,0,1,0,0
INC0001648,31890,8,2,0,0,0,1
INC0001649,39560,10,1196,0,1,1,3
INC0001650,31980,8,1,0,0,0,3
INC0001651,68475,19,4,0,0,0,4
INC0001652,35580,9,27,0,0,0,3
INC0001653,44136,12,7,0,0,0,3
INC0001655,32220,8,0,0,0,0,3
INC0001656,45990,12,4,0,1,0,3
INC0001657,49100,13,1,0,0,0,3
INC0001658,34080,9,6,0,0,0,3
INC0001659,45552,12,6,0,1,1,1
INC0001660,49110,13,4,0,1,0,3
INC0001661,48480,13,136,0,1,0,3
INC0001662,53708,14,235,0,1,0,1
INC0001663,44290,12,475,0,1,0,3
INC0001664,34020,9,1,0,0,0,3
INC0001665,46947,13,102,0,1,0,4
INC0001668,47485,13,1197,0,1,0,3
INC0001669,33623,9,1198,0,1,1,2
INC0001670,54222,15,184,0,1,0,3
INC0001671,46560,12,1199,0,1,0,4
INC0001672,51600,14,1,0,0,0,3
INC0001674,34580,9,1,0,0,0,3
INC0001675,40260,11,1142,0,1,0,3
INC0001676,45525,12,85,1,4,1,0
INC0001677,47220,13,13,0,0,0,3
INC0001678,46029,12,51,0,1,0,3
INC0001679,44907,12,304,0,1,0,3
INC0001680,44880,12,1200,0,1,0,3
INC0001681,45780,12,41,0,0,0,3
INC0001682,39750,11,4,0,0,0,3
INC0001684,39160,10,1,0,0,0,3
INC0001685,50820,14,1192,0,1,0,3
INC0001686,48300,13,37,1,1,0,3
INC0001687,39877,11,271,0,0,0,4
INC0001688,51552,14,19,0,1,0,3
INC0001689,49080,13,68,0,1,1,1
INC0001690,35160,9,1,0,0,0,3
INC0001691,32973,9,1201,0,0,0,3
INC0001692,37706,10,169,0,1,0,3
INC0001693,35535,9,5,0,0,0,3
INC0001694,41777,11,15,0,0,0,3
INC0001695,40389,11,1212,0,1,0,4
INC0001696,51840,14,28,0,0,0,4
INC0001699,53890,14,425,0,0,0,3
INC0001700,49960,13,855,0,1,0,3
INC0001701,35790,9,12,0,0,0,3
INC0001703,44138,12,29,0,1,0,0
INC0001704,46680,12,1182,0,1,0,0
INC0001706,45576,12,8,1,1,1,3
INC0001707,31395,8,20,3,4,4,0
INC0001708,55974,15,587,0,0,0,1
INC0001710,48470,13,14,0,1,0,0
INC0001711,40800,11,1202,0,1,1,2
INC0001712,51760,14,1,0,0,0,3
INC0001713,47631,13,151,0,1,1,0
INC0001714,37580,10,1,0,0,0,3
INC0001716,26775,7,3,0,0,0,4
INC0001717,49035,13,5,1,2,2,2
INC0001719,33075,9,20,3,4,4,0
INC0001720,46698,12,894,0,1,0,3
INC0001721,44340,12,1204,0,1,0,3
INC0001724,44268,12,179,0,1,1,2
INC0001725,37780,10,1,0,0,0,3
INC0001726,37700,10,1,0,0,0,3
INC0001727,51160,14,1205,2,7,2,3
INC0001728,50430,14,3,0,0,0,3
INC0001729,44542,12,1206,0,1,1,0
INC0001730,45450,12,20,2,3,3,1
INC0001731,49275,13,5,0,0,0,3
INC0001732,46093,12,1207,0,1,0,2
INC0001733,43065,11,4,0,0,0,3
INC0001734,46860,13,5,0,1,0,3
INC0001736,47760,13,11,0,0,0,4
INC0001737,50815,14,1208,0,1,0,2
INC0001738,53433,14,1209,0,2,2,3
INC0001739,48420,13,37,1,1,0,3
INC0001740,48720,13,69,0,1,1,4
INC0001742,38420,10,1,0,0,0,3
INC0001745,50409,14,1181,0,0,0,4
INC0001747,50860,14,1,0,0,0,2
INC0001748,46944,13,7,0,1,0,3
INC0001749,50850,14,4,0,0,0,3
INC0001750,54720,15,9,7,12,10,0
INC0001753,64910,18,1210,0,1,0,0
INC0001755,38730,10,2,0,0,0,1
INC0001756,45098,12,64,0,1,0,2
INC0001757,41260,11,1211,0,1,0,3
INC0001758,49474,13,79,0,0,0,3
INC0001759,46056,12,19,0,1,0,3
INC0001760,46137,12,1213,1,7,6,1
INC0001761,51912,14,6,0,0,0,4
INC0001763,41747,11,97,0,1,0,3
INC0001766,38952,10,1214,0,0,0,3
INC0001768,45885,12,416,0,1,0,3
INC0001769,50673,14,571,0,1,0,0
INC0001775,44000,12,13,0,1,0,0
INC0001776,42780,11,57,0,0,0,4
INC0001778,50416,14,1215,0,1,0,2
INC0001783,35950,9,10,0,1,0,0
INC0001785,40968,11,6,0,0,0,3
INC0001787,50078,13,46,0,1,0,3
INC0001788,43400,12,18,0,1,1,3
INC0001789,44194,12,1216,0,1,0,3
INC0001792,44980,12,1217,0,1,1,1
INC0001793,51394,14,34,0,1,0,0
INC0001795,39456,10,1218,1,5,4,3
INC0001797,56960,15,229,0,1,0,3
INC0001798,55560,15,0,0,0,0,3
INC0001799,53415,14,1219,0,1,0,3
INC0001801,57900,16,20,6,8,9,0
INC0001802,46893,13,68,0,1,0,3
INC0001803,49966,13,1140,0,1,0,0
INC0001807,53685,14,20,0,1,0,3
INC0001808,46995,13,274,0,0,0,4
INC0001809,45548,12,706,0,1,0,0
INC0001810,50306,13,232,0,1,0,4
INC0001812,38910,10,3,0,0,0,4
INC0001813,48180,13,135,0,1,1,3
INC0001814,49251,13,1061,0,1,0,3
INC0001816,41587,11,57,0,1,0,4
INC0001820,63165,17,5,5,7,8,0
INC0001822,42110,11,18,0,1,1,2
INC0001824,42737,11,71,0,0,0,3
INC0001825,45651,12,1139,0,1,1,3
INC0001826,48680,13,1,0,0,0,3
INC0001828,48798,13,1062,0,1,0,3
INC0001830,47640,13,1064,2,7,5,3
INC0001832,51043,14,1065,0,1,0,1
INC0001833,41680,11,1,0,0,0,3
INC0001834,47335,13,100,0,1,0,0
INC0001835,47895,13,4,0,0,0,3
INC0001837,55320,15,441,2,4,4,3
INC0001839,61200,17,42,11,19,15,3
INC0001840,46807,13,310,0,1,1,5
INC0001842,40668,11,7,0,0,0,3
INC0001843,42468,11,641,0,0,0,3
INC0001844,56400,15,1066,2,8,11,2
INC0001845,40444,11,1067,1,7,5,1
INC0001848,42120,11,1,0,0,0,3
INC0001851,53920,14,14,0,1,0,0
INC0001852,41760,11,4,0,1,0,3
INC0001853,49680,13,649,3,10,8,3
INC0001854,48360,13,4,0,0,0,3
INC0001856,32393,8,134,0,1,0,0
INC0001857,42500,11,1,0,0,0,3
INC0001859,39938,11,83,0,1,0,4
INC0001860,48180,13,456,0,1,1,3
INC0001862,46760,12,1,0,0,0,3
INC0001865,47741,13,1068,0,1,0,3
INC0001866,42700,11,1,0,0,0,3
INC0001867,40555,11,1069,0,1,0,1
INC0001868,42740,11,1,0,0,0,3
INC0001869,41755,11,1070,1,6,4,4
INC0001870,48075,13,5,0,0,0,3
INC0001871,46032,12,24,1,1,1,3
INC0001872,41140,11,204,0,0,0,4
INC0001873,58260,16,4,0,1,0,3
INC0001875,37695,10,1071,1,4,4,2
INC0001876,40989,11,574,0,1,1,0
INC0001877,30380,8,1,0,0,0,3
INC0001878,47445,13,5,0,0,0,3
INC0001879,43360,12,1,0,0,0,2
INC0001880,44340,12,1072,0,1,0,0
INC0001881,40097,11,1073,7,18,9,3
INC0001882,46405,12,1074,0,1,0,3
INC0001883,45120,12,0,0,0,0,3
INC0001884,60034,16,21,0,1,0,3
INC0001887,45300,12,0,0,0,0,3
INC0001888,42165,11,3,0,0,0,4
INC0001891,45500,12,0,0,0,0,3
INC0001892,48831,13,71,0,1,0,3
INC0001894,44903,12,1075,1,4,3,3
INC0001898,52013,14,68,0,1,0,4
INC0001899,44847,12,384,0,1,0,3
INC0001900,38773,10,44,0,0,0,4
INC0001901,61191,16,21,0,1,0,6
INC0001903,53565,14,3,0,0,0,3
INC0001906,49392,13,1076,0,1,0,0
INC0001912,42254,11,1077,0,1,0,4
INC0001914,54330,15,3,0,0,0,3
INC0001916,46560,12,3,0,1,0,1
INC0001918,48765,13,16,0,1,0,2
INC0001919,49530,13,2,0,0,0,1
INC0001921,47760,13,1078,0,1,0,3
INC0001922,43216,12,1099,0,0,0,0
INC0001923,49500,13,140,0,0,0,3
INC0001925,51400,14,1,0,0,0,3
INC0001926,49605,13,5,0,0,0,3
INC0001927,49860,13,2,0,0,0,1
INC0001928,49780,13,1,0,0,0,3
INC0001929,42994,11,1100,0,1,0,4
INC0001930,50515,14,678,0,1,0,1
INC0001931,49900,13,0,0,0,0,3
INC0001932,44074,12,72,0,0,0,4
INC0001933,45740,12,27,0,1,0,0
INC0001934,50078,13,40,0,0,0,3
INC0001935,48696,13,6,0,0,0,3
INC0001937,34728,9,7,0,0,0,4
INC0001938,56560,15,1,0,0,0,3
INC0001939,46452,12,33,0,1,0,3
INC0001940,47433,13,1063,0,1,0,3
INC0001941,53247,14,453,0,0,0,4
INC0001942,53060,14,10,0,1,0,3
INC0001943,45393,12,268,0,0,0,4
INC0001944,49005,13,143,0,1,0,0
INC0001945,49880,13,205,0,1,0,3
INC0001946,42276,11,8,0,1,0,1
INC0001947,41390,11,14,0,1,0,1
INC0001948,54912,15,23,0,0,0,3
INC0001949,43815,12,3,0,0,0,3
INC0001950,40660,11,1,0,0,0,2
INC0001952,51310,14,59,0,1,0,3
INC0001957,54615,15,4,0,0,0,3
INC0001958,48840,13,15,0,1,0,0
INC0001960,47126,13,110,0,1,1,0
INC0001961,55958,15,45,0,1,0,3
INC0001962,47004,13,459,1,3,1,3
INC0001964,54593,15,1079,0,1,0,2
INC0001965,52695,14,40,0,1,0,1
INC0001967,38980,10,103,0,1,1,3
INC0001968,38143,10,51,0,1,0,0
INC0001969,55140,15,167,0,1,1,3
INC0001970,46869,13,1059,1,4,3,3
INC0001973,54167,15,78,0,0,0,3
INC0001974,43075,11,1080,0,1,1,0
INC0001975,55428,15,6,0,0,0,3
INC0001977,45180,12,1084,0,1,0,3
INC0001978,43960,12,578,8,18,10,3
INC0001979,50863,14,86,0,0,0,3
INC0001980,49740,13,117,5,15,8,3
INC0001981,49632,13,8,0,0,0,3
INC0001982,50280,13,19,1,1,1,3
INC0001984,42336,11,1085,10,18,12,0
INC0001987,43506,12,149,0,1,0,0
INC0001989,55785,15,4,0,0,0,3
INC0001990,55100,15,0,0,0,0,3
INC0001991,42624,11,107,0,0,0,3
INC0001993,64125,17,12,0,0,0,3
INC0001994,51350,14,14,0,1,0,1
INC0001996,45489,12,51,2,5,3,1
INC0001997,51454,14,257,0,1,0,4
INC0001998,55200,15,53,0,0,0,3
INC0001999,50049,13,122,0,0,0,4
INC0002000,55580,15,649,2,7,6,3
INC0002001,50100,13,4,0,1,0,3
INC0002003,50436,14,19,1,1,1,3
INC0002005,49320,13,4,0,1,0,3
INC0002008,50676,14,30,2,3,2,3
INC0002014,53885,14,1086,0,1,0,0
INC0002016,46488,12,354,0,0,0,3
INC0002017,54564,15,28,2,4,1,0
INC0002019,50187,13,1087,2,8,8,4
INC0002022,49790,13,70,0,1,0,5
INC0002023,40044,11,7,0,1,0,3
INC0002024,50988,14,107,0,0,0,3
INC0002025,58240,16,1,0,0,0,3
INC0002026,55277,15,1088,2,6,5,3
INC0002027,59300,16,1,0,0,0,3
INC0002028,39171,10,32,0,1,0,0
INC0002029,56700,15,0,0,0,0,3
INC0002031,46145,12,1089,0,1,0,4
INC0002032,64485,17,12,0,0,0,3
INC0002033,55697,15,488,0,1,0,4
INC0002034,49003,13,269,0,1,0,3
INC0002035,47244,13,9,0,0,0,3
INC0002036,63187,17,1082,0,1,0,3
INC0002037,47331,13,75,0,1,0,0
INC0002038,51533,14,56,0,1,0,2
INC0002039,44420,12,1,0,0,0,2
INC0002040,56670,15,3,0,0,0,3
INC0002043,47640,13,44,0,1,0,0
INC0002044,51050,14,13,0,0,0,4
INC0002045,42097,11,457,0,1,0,4
INC0002046,57970,16,70,0,0,0,3
INC0002048,47196,13,167,0,1,0,4
INC0002053,62256,17,7,0,0,0,3
INC0002054,52902,14,1090,3,12,10,1
INC0002055,51920,14,1092,0,0,0,4
INC0002056,44863,12,71,0,0,0,3
INC0002057,51000,14,1093,0,1,1,0
INC0002058,54270,15,108,0,1,0,3
INC0002059,59664,16,459,0,1,0,3
INC0002060,48333,13,1094,0,0,0,4
INC0002061,57220,15,0,0,0,0,3
INC0002062,60780,16,22,0,1,0,3
INC0002063,35931,9,52,0,0,0,4
INC0002064,51880,14,281,0,1,0,4
INC0002066,52413,14,1095,0,1,0,0
INC0002068,52586,14,25,0,0,0,3
INC0002069,46787,12,1096,0,1,0,1
INC0002070,42984,11,7,0,1,0,0
INC0002071,48084,13,1097,0,1,0,0
INC0002072,57624,16,8,0,1,0,3
INC0002074,44110,12,80,0,0,0,4
INC0002075,56465,15,1098,0,1,1,1
INC0002076,42240,11,4,0,0,0,4
INC0002077,45069,12,153,1,3,2,3
INC0002078,43704,12,1091,0,1,0,0
INC0002079,59460,16,5,0,0,0,3
INC0002080,56051,15,1081,0,1,0,0
